experiment_id,idx,dative,givenness_template,hypothesis_id,hypothesis_item,template_type,template,context,utterance,agent,theme,recipient,theme_animacy,recipient_animacy,theme_pronominality,recipient_pronominality,theme_definiteness,recipient_definiteness,theme_givenness,recipient_givenness,theme_length,recipient_length,binary_score,length_score,haap_score
HAAP-max_DO2PO,10067,DO,3,927,2,agent-1arg,agent-recipient,"Here's Michael with the ducks !
", Michael [verb] them a cookie with chocolate frosting .,Michael,a cookie with chocolate frosting,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10069,DO,1,927,3,agent-1arg,agent-recipient,"Do you see William and Sally ?
", William [verb] her a cup with orange juice .,William,a cup with orange juice,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10069,DO,2,927,3,agent-1arg,agent-recipient,"Look it's William and Catherine !
", William [verb] her a cup with orange juice .,William,a cup with orange juice,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10069,DO,3,927,3,agent-1arg,agent-recipient,"Here's William with Eve !
", William [verb] her a cup with orange juice .,William,a cup with orange juice,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10071,DO,1,927,4,agent-1arg,agent-recipient,"Do you see Judy and me ?
", Judy [verb] me a cup with orange juice .,Judy,a cup with orange juice,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10071,DO,2,927,4,agent-1arg,agent-recipient,"Look it's Judy and me !
", Judy [verb] me a cup with orange juice .,Judy,a cup with orange juice,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10071,DO,3,927,4,agent-1arg,agent-recipient,"Here's Judy with me !
", Judy [verb] me a cup with orange juice .,Judy,a cup with orange juice,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10073,DO,1,927,5,agent-1arg,agent-recipient,"Do you see Laura and Lily ?
", Laura [verb] her a box with the blocks .,Laura,a box with the blocks,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10073,DO,2,927,5,agent-1arg,agent-recipient,"Look it's Laura and Lily !
", Laura [verb] her a box with the blocks .,Laura,a box with the blocks,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10073,DO,3,927,5,agent-1arg,agent-recipient,"Here's Laura with Eve !
", Laura [verb] her a box with the blocks .,Laura,a box with the blocks,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10075,DO,1,927,6,agent-1arg,agent-recipient,"Do you see Mark and Sally ?
", Mark [verb] her a cookie with chocolate frosting .,Mark,a cookie with chocolate frosting,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10075,DO,2,927,6,agent-1arg,agent-recipient,"Look it's Mark and Catherine !
", Mark [verb] her a cookie with chocolate frosting .,Mark,a cookie with chocolate frosting,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10075,DO,3,927,6,agent-1arg,agent-recipient,"Here's Mark with Nina !
", Mark [verb] her a cookie with chocolate frosting .,Mark,a cookie with chocolate frosting,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10077,DO,1,927,7,agent-1arg,agent-recipient,"Do you see Sarah and me ?
", Sarah [verb] me a cookie with pink frosting .,Sarah,a cookie with pink frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10077,DO,2,927,7,agent-1arg,agent-recipient,"Look it's Sarah and me !
", Sarah [verb] me a cookie with pink frosting .,Sarah,a cookie with pink frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10077,DO,3,927,7,agent-1arg,agent-recipient,"Here's Sarah with me !
", Sarah [verb] me a cookie with pink frosting .,Sarah,a cookie with pink frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10079,DO,1,927,8,agent-1arg,agent-recipient,"Do you see Jenny and Thomas ?
", Jenny [verb] him a cup with no lid .,Jenny,a cup with no lid,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10079,DO,2,927,8,agent-1arg,agent-recipient,"Look it's Jenny and Joseph !
", Jenny [verb] him a cup with no lid .,Jenny,a cup with no lid,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10079,DO,3,927,8,agent-1arg,agent-recipient,"Here's Jenny with Ross !
", Jenny [verb] him a cup with no lid .,Jenny,a cup with no lid,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,8,2.386294361119891,10.38629436111989
HAAP-max_DO2PO,10081,DO,1,928,1,agent-1arg,agent-recipient,"Do you see Alex and Catherine ?
", Alex [verb] her a toy that's in the bag .,Alex,a toy that's in the bag,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10081,DO,2,928,1,agent-1arg,agent-recipient,"Look it's Alex and Nina !
", Alex [verb] her a toy that's in the bag .,Alex,a toy that's in the bag,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10081,DO,3,928,1,agent-1arg,agent-recipient,"Here's Alex with Nina !
", Alex [verb] her a toy that's in the bag .,Alex,a toy that's in the bag,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10083,DO,1,928,2,agent-1arg,agent-recipient,"Do you see Sarah and the ducks ?
", Sarah [verb] them a pencil that's on the floor .,Sarah,a pencil that's on the floor,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10083,DO,2,928,2,agent-1arg,agent-recipient,"Look it's Sarah and the ducks !
", Sarah [verb] them a pencil that's on the floor .,Sarah,a pencil that's on the floor,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10083,DO,3,928,2,agent-1arg,agent-recipient,"Here's Sarah with the ducks !
", Sarah [verb] them a pencil that's on the floor .,Sarah,a pencil that's on the floor,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10085,DO,1,928,3,agent-1arg,agent-recipient,"Do you see Mark and Nina ?
", Mark [verb] her a book that's on the floor .,Mark,a book that's on the floor,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10085,DO,2,928,3,agent-1arg,agent-recipient,"Look it's Mark and Eve !
", Mark [verb] her a book that's on the floor .,Mark,a book that's on the floor,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10085,DO,3,928,3,agent-1arg,agent-recipient,"Here's Mark with Eve !
", Mark [verb] her a book that's on the floor .,Mark,a book that's on the floor,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10087,DO,1,928,4,agent-1arg,agent-recipient,"Do you see Laura and me ?
", Laura [verb] me a box with stuff in it .,Laura,a box with stuff in it,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10087,DO,2,928,4,agent-1arg,agent-recipient,"Look it's Laura and me !
", Laura [verb] me a box with stuff in it .,Laura,a box with stuff in it,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10087,DO,3,928,4,agent-1arg,agent-recipient,"Here's Laura with me !
", Laura [verb] me a box with stuff in it .,Laura,a box with stuff in it,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10089,DO,1,928,5,agent-1arg,agent-recipient,"Do you see Jenny and me ?
", Jenny [verb] me a toy that's on the floor .,Jenny,a toy that's on the floor,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10089,DO,2,928,5,agent-1arg,agent-recipient,"Look it's Jenny and me !
", Jenny [verb] me a toy that's on the floor .,Jenny,a toy that's on the floor,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10089,DO,3,928,5,agent-1arg,agent-recipient,"Here's Jenny with me !
", Jenny [verb] me a toy that's on the floor .,Jenny,a toy that's on the floor,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10091,DO,1,928,6,agent-1arg,agent-recipient,"Do you see William and Lily ?
", William [verb] her a cookie with m and ms .,William,a cookie with m and ms,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10091,DO,2,928,6,agent-1arg,agent-recipient,"Look it's William and Sally !
", William [verb] her a cookie with m and ms .,William,a cookie with m and ms,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10091,DO,3,928,6,agent-1arg,agent-recipient,"Here's William with Sally !
", William [verb] her a cookie with m and ms .,William,a cookie with m and ms,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10093,DO,1,928,7,agent-1arg,agent-recipient,"Do you see Judy and me ?
", Judy [verb] me a toy that's in the basket .,Judy,a toy that's in the basket,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10093,DO,2,928,7,agent-1arg,agent-recipient,"Look it's Judy and me !
", Judy [verb] me a toy that's in the basket .,Judy,a toy that's in the basket,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10093,DO,3,928,7,agent-1arg,agent-recipient,"Here's Judy with me !
", Judy [verb] me a toy that's in the basket .,Judy,a toy that's in the basket,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10095,DO,1,928,8,agent-1arg,agent-recipient,"Do you see Michael and us ?
", Michael [verb] us a ball that's on on top .,Michael,a ball that's on on top,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10095,DO,2,928,8,agent-1arg,agent-recipient,"Look it's Michael and us !
", Michael [verb] us a ball that's on on top .,Michael,a ball that's on on top,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10095,DO,3,928,8,agent-1arg,agent-recipient,"Here's Michael with us !
", Michael [verb] us a ball that's on on top .,Michael,a ball that's on on top,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,8,2.6094379124341005,10.6094379124341
HAAP-max_DO2PO,10097,DO,1,929,1,agent-1arg,agent-recipient,"Do you see Jenny and me ?
", Jenny [verb] me a book with pictures .,Jenny,a book with pictures,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10097,DO,2,929,1,agent-1arg,agent-recipient,"Look it's Jenny and me !
", Jenny [verb] me a book with pictures .,Jenny,a book with pictures,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10097,DO,3,929,1,agent-1arg,agent-recipient,"Here's Jenny with me !
", Jenny [verb] me a book with pictures .,Jenny,a book with pictures,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10099,DO,1,929,2,agent-1arg,agent-recipient,"Do you see Sarah and Thomas ?
", Sarah [verb] him a book with pictures .,Sarah,a book with pictures,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10099,DO,2,929,2,agent-1arg,agent-recipient,"Look it's Sarah and Peter !
", Sarah [verb] him a book with pictures .,Sarah,a book with pictures,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10099,DO,3,929,2,agent-1arg,agent-recipient,"Here's Sarah with Ethan !
", Sarah [verb] him a book with pictures .,Sarah,a book with pictures,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10101,DO,1,929,3,agent-1arg,agent-recipient,"Do you see Laura and the ducks ?
", Laura [verb] them a book with pictures .,Laura,a book with pictures,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10101,DO,2,929,3,agent-1arg,agent-recipient,"Look it's Laura and the ducks !
", Laura [verb] them a book with pictures .,Laura,a book with pictures,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10101,DO,3,929,3,agent-1arg,agent-recipient,"Here's Laura with the pigs !
", Laura [verb] them a book with pictures .,Laura,a book with pictures,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10103,DO,1,929,4,agent-1arg,agent-recipient,"Do you see William and me ?
", William [verb] me a cup with water .,William,a cup with water,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10103,DO,2,929,4,agent-1arg,agent-recipient,"Look it's William and me !
", William [verb] me a cup with water .,William,a cup with water,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10103,DO,3,929,4,agent-1arg,agent-recipient,"Here's William with me !
", William [verb] me a cup with water .,William,a cup with water,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10105,DO,1,929,5,agent-1arg,agent-recipient,"Do you see Judy and those people ?
", Judy [verb] them a cup with water .,Judy,a cup with water,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10105,DO,2,929,5,agent-1arg,agent-recipient,"Look it's Judy and the children !
", Judy [verb] them a cup with water .,Judy,a cup with water,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10105,DO,3,929,5,agent-1arg,agent-recipient,"Here's Judy with the children !
", Judy [verb] them a cup with water .,Judy,a cup with water,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10107,DO,1,929,6,agent-1arg,agent-recipient,"Do you see Alex and Sally ?
", Alex [verb] her a cup with water .,Alex,a cup with water,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10107,DO,2,929,6,agent-1arg,agent-recipient,"Look it's Alex and Sally !
", Alex [verb] her a cup with water .,Alex,a cup with water,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10107,DO,3,929,6,agent-1arg,agent-recipient,"Here's Alex with Catherine !
", Alex [verb] her a cup with water .,Alex,a cup with water,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10109,DO,1,929,7,agent-1arg,agent-recipient,"Do you see Michael and us ?
", Michael [verb] us a cup with water .,Michael,a cup with water,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10109,DO,2,929,7,agent-1arg,agent-recipient,"Look it's Michael and us !
", Michael [verb] us a cup with water .,Michael,a cup with water,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10109,DO,3,929,7,agent-1arg,agent-recipient,"Here's Michael with us !
", Michael [verb] us a cup with water .,Michael,a cup with water,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10111,DO,1,929,8,agent-1arg,agent-recipient,"Do you see Mark and us ?
", Mark [verb] us a book with pictures .,Mark,a book with pictures,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10111,DO,2,929,8,agent-1arg,agent-recipient,"Look it's Mark and us !
", Mark [verb] us a book with pictures .,Mark,a book with pictures,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-max_DO2PO,10111,DO,3,929,8,agent-1arg,agent-recipient,"Here's Mark with us !
", Mark [verb] us a book with pictures .,Mark,a book with pictures,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,8,2.09861228866811,10.098612288668113
HAAP-1pv_DO2PO,10785,DO,1,1044,1,agent-2arg,agent-recipient_theme,"Do you see Sarah and me and the apple ?
", Sarah [verb] me it .,Sarah,it,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10785,DO,2,1044,1,agent-2arg,agent-recipient_theme,"Look it's Sarah and me and the paper !
", Sarah [verb] me it .,Sarah,it,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10785,DO,3,1044,1,agent-2arg,agent-recipient_theme,"Here's Sarah with me and the milk !
", Sarah [verb] me it .,Sarah,it,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10787,DO,1,1044,2,agent-2arg,agent-theme_recipient,"Do you see Alex and the apple and Thomas ?
", Alex [verb] him it .,Alex,it,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10787,DO,2,1044,2,agent-2arg,agent-theme_recipient,"Look it's Alex and the milk and Peter !
", Alex [verb] him it .,Alex,it,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10787,DO,3,1044,2,agent-2arg,agent-theme_recipient,"Here's Alex with the apple and Ethan !
", Alex [verb] him it .,Alex,it,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10789,DO,1,1044,3,agent-2arg,agent-theme_recipient,"Do you see Michael and the apple and the birds ?
", Michael [verb] them it .,Michael,it,them-a,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10789,DO,2,1044,3,agent-2arg,agent-theme_recipient,"Look it's Michael and the picture and the birds !
", Michael [verb] them it .,Michael,it,them-a,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10789,DO,3,1044,3,agent-2arg,agent-theme_recipient,"Here's Michael with the picture and the birds !
", Michael [verb] them it .,Michael,it,them-a,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10791,DO,1,1044,4,agent-2arg,agent-theme_recipient,"Do you see Judy and the candies and Peter ?
", Judy [verb] him them .,Judy,them-i,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10791,DO,2,1044,4,agent-2arg,agent-theme_recipient,"Look it's Judy and the pictures and Ross !
", Judy [verb] him them .,Judy,them-i,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10791,DO,3,1044,4,agent-2arg,agent-theme_recipient,"Here's Judy with the photographs and Ethan !
", Judy [verb] him them .,Judy,them-i,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10793,DO,1,1044,5,agent-2arg,agent-recipient_theme,"Do you see Laura and Sally and the photographs ?
", Laura [verb] her them .,Laura,them-i,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10793,DO,2,1044,5,agent-2arg,agent-recipient_theme,"Look it's Laura and Sally and the pictures !
", Laura [verb] her them .,Laura,them-i,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10793,DO,3,1044,5,agent-2arg,agent-recipient_theme,"Here's Laura with Sally and the photographs !
", Laura [verb] her them .,Laura,them-i,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10795,DO,1,1044,6,agent-2arg,agent-recipient_theme,"Do you see Jenny and me and the pictures ?
", Jenny [verb] me them .,Jenny,them-i,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10795,DO,2,1044,6,agent-2arg,agent-recipient_theme,"Look it's Jenny and me and the candies !
", Jenny [verb] me them .,Jenny,them-i,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10795,DO,3,1044,6,agent-2arg,agent-recipient_theme,"Here's Jenny with me and the socks !
", Jenny [verb] me them .,Jenny,them-i,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10797,DO,1,1044,7,agent-2arg,agent-theme_recipient,"Do you see William and the coffee and Lily ?
", William [verb] her it .,William,it,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10797,DO,2,1044,7,agent-2arg,agent-theme_recipient,"Look it's William and the coffee and Lily !
", William [verb] her it .,William,it,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10797,DO,3,1044,7,agent-2arg,agent-theme_recipient,"Here's William with the picture and Catherine !
", William [verb] her it .,William,it,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10799,DO,1,1044,8,agent-2arg,agent-recipient_theme,"Do you see Mark and us and the coffee ?
", Mark [verb] us it .,Mark,it,us,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10799,DO,2,1044,8,agent-2arg,agent-recipient_theme,"Look it's Mark and us and the milk !
", Mark [verb] us it .,Mark,it,us,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_DO2PO,10799,DO,3,1044,8,agent-2arg,agent-recipient_theme,"Here's Mark with us and the coffee !
", Mark [verb] us it .,Mark,it,us,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-2pv_PO2DO,4482,PO,1,281,1,agent-only,agent-only,"Do you see Sarah ?
", Sarah [verb] a big cookie to a small horse .,Sarah,a big cookie,a small horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4482,PO,2,281,1,agent-only,agent-only,"Look it's Sarah !
", Sarah [verb] a big cookie to a small horse .,Sarah,a big cookie,a small horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4482,PO,3,281,1,agent-only,agent-only,"Here's Sarah !
", Sarah [verb] a big cookie to a small horse .,Sarah,a big cookie,a small horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4484,PO,1,281,2,agent-only,agent-only,"Do you see Jenny ?
", Jenny [verb] a thick book to a brown bear .,Jenny,a thick book,a brown bear,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4484,PO,2,281,2,agent-only,agent-only,"Look it's Jenny !
", Jenny [verb] a thick book to a brown bear .,Jenny,a thick book,a brown bear,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4484,PO,3,281,2,agent-only,agent-only,"Here's Jenny !
", Jenny [verb] a thick book to a brown bear .,Jenny,a thick book,a brown bear,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4486,PO,1,281,3,agent-only,agent-only,"Do you see William ?
", William [verb] some tool boxes to a big horse .,William,some tool boxes,a big horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4486,PO,2,281,3,agent-only,agent-only,"Look it's William !
", William [verb] some tool boxes to a big horse .,William,some tool boxes,a big horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4486,PO,3,281,3,agent-only,agent-only,"Here's William !
", William [verb] some tool boxes to a big horse .,William,some tool boxes,a big horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4488,PO,1,281,4,agent-only,agent-only,"Do you see Laura ?
", Laura [verb] a red pencil to a big bear .,Laura,a red pencil,a big bear,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4488,PO,2,281,4,agent-only,agent-only,"Look it's Laura !
", Laura [verb] a red pencil to a big bear .,Laura,a red pencil,a big bear,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4488,PO,3,281,4,agent-only,agent-only,"Here's Laura !
", Laura [verb] a red pencil to a big bear .,Laura,a red pencil,a big bear,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4490,PO,1,281,5,agent-only,agent-only,"Do you see Alex ?
", Alex [verb] some little cookies to a big horse .,Alex,some little cookies,a big horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4490,PO,2,281,5,agent-only,agent-only,"Look it's Alex !
", Alex [verb] some little cookies to a big horse .,Alex,some little cookies,a big horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4490,PO,3,281,5,agent-only,agent-only,"Here's Alex !
", Alex [verb] some little cookies to a big horse .,Alex,some little cookies,a big horse,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
